team_id,team,win_pct,off_rtg,def_rtg,net_rtg,pace,efg_pct,ts_pct,tov_pct,orb_pct,drb_pct,is_champion,season_end
1610612745,Houston Rockets,0.634,104.7,99.7,4.9,91.7,0.499,0.54,0.153,0.287,0.725,0,2007
1610612754,Indiana Pacers,0.427,101.9,104.4,-2.5,93.43,0.474,0.523,0.173,0.321,0.694,0,2007
1610612746,Los Angeles Clippers,0.488,103.8,104.2,-0.4,91.92,0.481,0.537,0.164,0.307,0.712,0,2007
1610612747,Los Angeles Lakers,0.512,107.3,107.5,-0.2,94.58,0.511,0.554,0.161,0.3,0.69,0,2007
1610612763,Memphis Grizzlies,0.268,105.7,110.9,-5.2,94.77,0.504,0.555,0.17,0.291,0.682,0,2007
1610612748,Miami Heat,0.537,103.4,104.6,-1.2,90.61,0.506,0.541,0.16,0.279,0.693,0,2007
1610612749,Milwaukee Bucks,0.341,106,110.3,-4.3,93.33,0.504,0.541,0.161,0.306,0.657,0,2007
1610612750,Minnesota Timberwolves,0.39,102.4,106.5,-4,92.19,0.49,0.537,0.166,0.292,0.698,0,2007
1610612751,New Jersey Nets,0.5,104.2,105.1,-0.9,92.69,0.504,0.546,0.158,0.275,0.714,0,2007
1610612740,New Orleans/Oklahoma City Hornets,0.476,103.7,105.4,-1.6,91.19,0.479,0.52,0.157,0.318,0.719,0,2007
1610612752,New York Knicks,0.402,104.3,107.4,-3.1,91.89,0.494,0.539,0.183,0.337,0.714,0,2007
1610612753,Orlando Magic,0.488,104.1,103.3,0.8,90.54,0.5,0.544,0.186,0.333,0.697,0,2007
1610612755,Philadelphia 76ers,0.427,102.4,105.6,-3.2,91.84,0.48,0.53,0.165,0.306,0.678,0,2007
1610612756,Phoenix Suns,0.744,112.9,105.5,7.4,96.45,0.551,0.59,0.149,0.262,0.683,0,2007
1610612757,Portland Trail Blazers,0.39,103.8,108.6,-4.8,89.36,0.483,0.53,0.166,0.326,0.697,0,2007
1610612758,Sacramento Kings,0.402,105.1,106.7,-1.6,95.83,0.491,0.545,0.151,0.267,0.692,0,2007
1610612759,San Antonio Spurs,0.707,108.6,99.4,9.2,90.22,0.521,0.561,0.153,0.279,0.715,1,2007
1610612760,Seattle SuperSonics,0.378,105.9,108.9,-3,92.92,0.499,0.544,0.165,0.312,0.676,0,2007
1610612761,Toronto Raptors,0.573,105.7,104.4,1.2,93.86,0.504,0.55,0.143,0.25,0.711,0,2007
1610612762,Utah Jazz,0.622,108.6,105.6,3,92.81,0.502,0.551,0.167,0.352,0.721,0,2007
1610612764,Washington Wizards,0.5,108.7,109.1,-0.4,95.33,0.491,0.542,0.144,0.312,0.678,0,2007
1610612737,Atlanta Hawks,0.451,105.5,107.3,-1.8,92.35,0.483,0.535,0.16,0.329,0.682,0,2008
1610612738,Boston Celtics,0.805,108.8,98.1,10.8,91.88,0.522,0.569,0.164,0.306,0.707,1,2008
1610612766,Charlotte Bobcats,0.39,103.7,108.2,-4.5,92.75,0.492,0.532,0.157,0.294,0.674,0,2008
1610612741,Chicago Bulls,0.402,102.9,106,-3.1,94.04,0.47,0.515,0.154,0.325,0.687,0,2008
1610612739,Cleveland Cavaliers,0.549,104.8,105.4,-0.6,91.06,0.48,0.52,0.152,0.334,0.715,0,2008
1610612742,Dallas Mavericks,0.622,109.5,104.7,4.8,91.38,0.502,0.554,0.138,0.3,0.716,0,2008
1610612743,Denver Nuggets,0.61,108.9,105.5,3.4,100.58,0.51,0.557,0.144,0.292,0.686,0,2008
1610612765,Detroit Pistons,0.72,109.8,101.5,8.3,88.54,0.495,0.539,0.131,0.327,0.7,0,2008
1610612744,Golden State Warriors,0.585,110.4,108.5,1.9,99.96,0.511,0.548,0.131,0.301,0.672,0,2008
1610612745,Houston Rockets,0.671,105.4,100.5,4.8,91.42,0.492,0.528,0.15,0.323,0.711,0,2008
1610612754,Indiana Pacers,0.439,105.1,106.3,-1.2,98.64,0.498,0.54,0.152,0.278,0.701,0,2008
1610612746,Los Angeles Clippers,0.28,99.9,107.4,-7.5,93.38,0.465,0.519,0.153,0.267,0.703,0,2008
1610612747,Los Angeles Lakers,0.695,111.7,104.3,7.3,96.7,0.525,0.57,0.145,0.297,0.702,0,2008
1610612763,Memphis Grizzlies,0.268,103.9,110.2,-6.3,96.33,0.5,0.539,0.157,0.277,0.706,0,2008
1610612748,Miami Heat,0.183,99.4,108.8,-9.4,91.24,0.482,0.522,0.159,0.264,0.681,0,2008
1610612749,Milwaukee Bucks,0.317,103.9,111.1,-7.2,92.61,0.482,0.522,0.158,0.332,0.694,0,2008
1610612750,Minnesota Timberwolves,0.268,102.7,110,-7.3,92.84,0.484,0.518,0.156,0.314,0.703,0,2008
1610612751,New Jersey Nets,0.415,102.3,107.7,-5.4,92.96,0.481,0.528,0.16,0.3,0.706,0,2008
1610612740,New Orleans Hornets,0.683,110,104.4,5.6,91.04,0.512,0.548,0.13,0.3,0.717,0,2008
1610612752,New York Knicks,0.28,103.5,110.4,-6.8,92.76,0.475,0.518,0.155,0.321,0.697,0,2008
1610612753,Orlando Magic,0.634,110.4,104.9,5.6,94.02,0.537,0.575,0.151,0.274,0.709,0,2008
1610612755,Philadelphia 76ers,0.488,105.1,104.7,0.5,91.56,0.482,0.522,0.156,0.351,0.688,0,2008
1610612756,Phoenix Suns,0.671,112,107,5,97.72,0.551,0.59,0.147,0.253,0.674,0,2008
1610612757,Portland Trail Blazers,0.5,105.9,106.8,-0.8,89.1,0.489,0.532,0.143,0.303,0.684,0,2008
1610612758,Sacramento Kings,0.463,106.2,108.6,-2.4,95.81,0.503,0.556,0.166,0.29,0.689,0,2008
1610612759,San Antonio Spurs,0.683,106,100.7,5.3,89.72,0.504,0.543,0.14,0.268,0.733,0,2008
1610612760,Seattle SuperSonics,0.244,99.6,108.3,-8.6,97.32,0.467,0.509,0.163,0.305,0.7,0,2008
1610612761,Toronto Raptors,0.5,108.9,105.6,3.3,91.35,0.511,0.551,0.127,0.269,0.709,0,2008
1610612762,Utah Jazz,0.659,112.1,104.9,7.2,94.64,0.528,0.573,0.154,0.327,0.71,0,2008
1610612764,Washington Wizards,0.524,107.6,107.9,-0.3,90.85,0.489,0.535,0.144,0.32,0.695,0,2008
1610612737,Atlanta Hawks,0.573,108.3,106.7,1.7,90.44,0.504,0.546,0.141,0.295,0.682,0,2009
1610612738,Boston Celtics,0.756,109.5,101.6,7.9,91.15,0.528,0.571,0.169,0.314,0.715,0,2009
1610612766,Charlotte Bobcats,0.427,103.7,105,-1.3,89.18,0.494,0.536,0.173,0.321,0.686,0,2009
1610612741,Chicago Bulls,0.5,107.2,107.5,-0.3,94.1,0.493,0.541,0.153,0.321,0.675,0,2009
1610612739,Cleveland Cavaliers,0.805,111.2,101.6,9.6,89.61,0.519,0.56,0.141,0.306,0.707,0,2009
1610612742,Dallas Mavericks,0.61,109,107,2,92.68,0.504,0.55,0.136,0.297,0.707,0,2009
1610612743,Denver Nuggets,0.659,109,105.6,3.4,95.39,0.512,0.563,0.16,0.311,0.683,0,2009
1610612765,Detroit Pistons,0.476,105.8,106.4,-0.6,88.02,0.483,0.524,0.133,0.311,0.711,0,2009
1610612744,Golden State Warriors,0.354,108,111.7,-3.7,99.57,0.497,0.549,0.146,0.293,0.652,0,2009
1610612745,Houston Rockets,0.646,107.1,102.9,4.2,91.23,0.501,0.548,0.154,0.308,0.714,0,2009
1610612754,Indiana Pacers,0.439,107.2,108.2,-1,97.34,0.501,0.545,0.148,0.291,0.707,0,2009
1610612746,Los Angeles Clippers,0.232,101,110.1,-9.2,93.3,0.481,0.52,0.158,0.287,0.679,0,2009
1610612747,Los Angeles Lakers,0.793,111.4,103.5,7.9,95.49,0.513,0.555,0.14,0.326,0.698,1,2009
1610612763,Memphis Grizzlies,0.293,102.3,108.2,-6,91.22,0.486,0.533,0.166,0.297,0.697,0,2009
1610612748,Miami Heat,0.524,106.8,106.5,0.3,90.8,0.5,0.54,0.136,0.282,0.693,0,2009
1610612749,Milwaukee Bucks,0.415,105.2,106.3,-1.1,93.89,0.483,0.531,0.149,0.31,0.699,0,2009
1610612750,Minnesota Timberwolves,0.293,104.9,109.9,-5,92.76,0.481,0.526,0.152,0.321,0.717,0,2009
1610612751,New Jersey Nets,0.415,106.8,109.5,-2.7,91.12,0.497,0.543,0.143,0.288,0.703,0,2009
1610612740,New Orleans Hornets,0.598,107.6,105.8,1.8,88.74,0.501,0.548,0.141,0.282,0.707,0,2009
1610612752,New York Knicks,0.39,107,109.4,-2.5,97.82,0.503,0.544,0.146,0.277,0.696,0,2009
1610612760,Oklahoma City Thunder,0.28,101.4,107.6,-6.2,95.1,0.471,0.521,0.17,0.309,0.716,0,2009
1610612753,Orlando Magic,0.72,108.3,101.3,7.1,92.99,0.52,0.559,0.149,0.273,0.717,0,2009
1610612755,Philadelphia 76ers,0.5,106.3,106.1,0.2,91.3,0.485,0.532,0.154,0.342,0.68,0,2009
1610612756,Phoenix Suns,0.561,112.4,110.4,2,96.99,0.545,0.584,0.161,0.308,0.682,0,2009
1610612757,Portland Trail Blazers,0.659,112.1,106.1,6,88.02,0.511,0.553,0.145,0.355,0.708,0,2009
1610612758,Sacramento Kings,0.207,104.4,113.4,-9,95.29,0.491,0.542,0.16,0.289,0.669,0,2009
1610612759,San Antonio Spurs,0.659,107.6,103.4,4.2,89.19,0.513,0.548,0.13,0.258,0.74,0,2009
1610612761,Toronto Raptors,0.402,105.5,108.6,-3,93.26,0.494,0.542,0.143,0.276,0.706,0,2009
1610612762,Utah Jazz,0.585,108.5,105.8,2.7,94.47,0.504,0.554,0.155,0.316,0.693,0,2009
1610612764,Washington Wizards,0.232,104,112.1,-8.1,92.26,0.48,0.524,0.151,0.313,0.689,0,2009
1610612737,Atlanta Hawks,0.646,111,106,4.9,90.77,0.506,0.545,0.13,0.32,0.685,0,2010
1610612738,Boston Celtics,0.61,106.9,103.2,3.7,92.22,0.522,0.564,0.16,0.274,0.697,0,2010
1610612766,Charlotte Bobcats,0.537,103.9,102,1.9,90.91,0.49,0.538,0.172,0.315,0.698,0,2010
1610612741,Chicago Bulls,0.5,102.6,104.2,-1.6,94.02,0.477,0.52,0.151,0.303,0.709,0,2010
1610612739,Cleveland Cavaliers,0.744,110.6,103.8,6.8,91.77,0.532,0.57,0.15,0.293,0.725,0,2010
1610612742,Dallas Mavericks,0.671,107.8,105,2.8,93.6,0.506,0.552,0.137,0.279,0.697,0,2010
1610612743,Denver Nuggets,0.646,110.8,106.5,4.4,95.61,0.509,0.561,0.144,0.304,0.687,0,2010
1610612765,Detroit Pistons,0.329,104.5,110.3,-5.9,89.46,0.474,0.515,0.149,0.346,0.697,0,2010
1610612744,Golden State Warriors,0.317,107,110.3,-3.3,101.52,0.514,0.557,0.144,0.254,0.659,0,2010
1610612745,Houston Rockets,0.512,106.8,106.8,0,94.91,0.494,0.537,0.151,0.309,0.699,0,2010
1610612754,Indiana Pacers,0.39,103,106,-3,97.77,0.491,0.536,0.154,0.255,0.69,0,2010
1610612746,Los Angeles Clippers,0.354,102.3,109.1,-6.8,93.44,0.491,0.529,0.168,0.305,0.697,0,2010
1610612747,Los Angeles Lakers,0.695,107.6,102.7,4.9,93.73,0.496,0.538,0.141,0.314,0.708,1,2010
1610612763,Memphis Grizzlies,0.488,107.5,109,-1.5,94.29,0.494,0.536,0.16,0.355,0.698,0,2010
1610612748,Miami Heat,0.573,105.7,103.4,2.4,90.3,0.496,0.537,0.144,0.294,0.701,0,2010
1610612749,Milwaukee Bucks,0.561,104,101.9,2.1,92.6,0.482,0.518,0.141,0.298,0.726,0,2010
1610612750,Minnesota Timberwolves,0.183,100.6,110.4,-9.8,97.12,0.478,0.518,0.167,0.308,0.705,0,2010
1610612751,New Jersey Nets,0.146,99.3,108.9,-9.6,92.65,0.458,0.509,0.155,0.285,0.686,0,2010
1610612740,New Orleans Hornets,0.451,106.5,108.9,-2.4,93.53,0.506,0.543,0.143,0.282,0.696,0,2010
1610612752,New York Knicks,0.354,106.4,110.3,-4,95.03,0.509,0.547,0.146,0.268,0.691,0,2010
1610612760,Oklahoma City Thunder,0.61,107,103.5,3.5,94.13,0.494,0.547,0.158,0.32,0.694,0,2010
1610612753,Orlando Magic,0.72,110.7,102.8,7.9,92.54,0.536,0.573,0.152,0.28,0.726,0,2010
1610612755,Philadelphia 76ers,0.329,104.8,108.9,-4.1,92.72,0.496,0.534,0.156,0.31,0.693,0,2010
1610612756,Phoenix Suns,0.659,113.9,109.1,4.8,96.43,0.546,0.585,0.152,0.311,0.673,0,2010
1610612757,Portland Trail Blazers,0.61,109.6,106.1,3.5,88.64,0.499,0.547,0.138,0.32,0.702,0,2010
1610612758,Sacramento Kings,0.305,104.4,109.1,-4.7,94.78,0.491,0.528,0.156,0.315,0.7,0,2010
1610612759,San Antonio Spurs,0.61,109.3,103.9,5.4,92.26,0.515,0.552,0.147,0.303,0.72,0,2010
1610612761,Toronto Raptors,0.488,110.2,112.2,-2,93.94,0.521,0.564,0.142,0.288,0.692,0,2010
1610612762,Utah Jazz,0.646,109.7,104,5.7,94.68,0.524,0.565,0.16,0.313,0.718,0,2010
1610612764,Washington Wizards,0.317,103.1,108.3,-5.3,92.6,0.481,0.524,0.159,0.317,0.691,0,2010
1610612737,Atlanta Hawks,0.537,105.1,105.8,-0.7,90.22,0.501,0.542,0.151,0.274,0.71,0,2011
1610612738,Boston Celtics,0.683,105.5,99.8,5.7,90.92,0.519,0.561,0.159,0.257,0.709,0,2011
1610612766,Charlotte Bobcats,0.415,102.8,107,-4.2,90.3,0.482,0.528,0.16,0.298,0.705,0,2011
1610612741,Chicago Bulls,0.756,107.2,99.5,7.8,91.2,0.501,0.541,0.154,0.332,0.717,0,2011
1610612739,Cleveland Cavaliers,0.232,101.5,110.9,-9.5,93.76,0.472,0.518,0.151,0.283,0.699,0,2011
1610612742,Dallas Mavericks,0.695,108.4,104.1,4.4,92.24,0.525,0.565,0.151,0.278,0.713,1,2011
1610612743,Denver Nuggets,0.61,111.7,106.8,4.9,96.06,0.526,0.574,0.147,0.283,0.716,0,2011
1610612765,Detroit Pistons,0.366,107,110.7,-3.7,89.79,0.495,0.533,0.144,0.317,0.681,0,2011
1610612744,Golden State Warriors,0.439,107.1,109.4,-2.3,95.85,0.51,0.544,0.151,0.3,0.659,0,2011
1610612745,Houston Rockets,0.524,110.2,107.9,2.3,95.14,0.503,0.55,0.141,0.315,0.69,0,2011
1610612754,Indiana Pacers,0.451,104.1,105,-0.9,95.5,0.486,0.533,0.16,0.297,0.703,0,2011
1610612746,Los Angeles Clippers,0.39,104.8,108,-3.2,93.35,0.496,0.535,0.174,0.33,0.692,0,2011
1610612747,Los Angeles Lakers,0.695,109.6,103.3,6.3,91.78,0.502,0.545,0.141,0.325,0.692,0,2011
1610612763,Memphis Grizzlies,0.561,107,104.5,2.5,92.42,0.493,0.534,0.15,0.333,0.682,0,2011
1610612748,Miami Heat,0.707,110.6,102.9,7.8,91.63,0.524,0.573,0.151,0.287,0.715,0,2011
1610612749,Milwaukee Bucks,0.427,100.8,101.5,-0.8,90.57,0.467,0.511,0.148,0.287,0.71,0,2011
1610612750,Minnesota Timberwolves,0.207,103.2,109.9,-6.7,97.49,0.483,0.526,0.174,0.336,0.698,0,2011
1610612751,New Jersey Nets,0.293,102.1,108.9,-6.8,90.7,0.474,0.517,0.152,0.304,0.7,0,2011
1610612740,New Orleans Hornets,0.561,105.4,104.4,1,89.4,0.493,0.537,0.145,0.289,0.721,0,2011
1610612752,New York Knicks,0.512,109.9,109,1,96.47,0.513,0.561,0.141,0.273,0.676,0,2011
1610612760,Oklahoma City Thunder,0.671,109.9,105.9,3.9,93.84,0.501,0.561,0.148,0.306,0.697,0,2011
1610612753,Orlando Magic,0.634,107.4,101.8,5.6,91.55,0.521,0.554,0.162,0.304,0.723,0,2011
1610612755,Philadelphia 76ers,0.5,105.3,103.8,1.5,92.78,0.494,0.535,0.138,0.278,0.714,0,2011
1610612756,Phoenix Suns,0.488,108.6,109.4,-0.8,95.18,0.522,0.559,0.147,0.275,0.681,0,2011
1610612757,Portland Trail Blazers,0.585,107.3,105.7,1.6,89.13,0.486,0.533,0.145,0.331,0.682,0,2011
1610612758,Sacramento Kings,0.293,102.9,108.4,-5.5,95.76,0.48,0.519,0.167,0.334,0.702,0,2011
1610612759,San Antonio Spurs,0.744,110.5,104.4,6.1,93.34,0.527,0.567,0.143,0.276,0.711,0,2011
1610612761,Toronto Raptors,0.268,105.2,111.7,-6.5,93.78,0.491,0.533,0.156,0.314,0.685,0,2011
1610612762,Utah Jazz,0.476,107,108.8,-1.8,92.03,0.498,0.544,0.154,0.314,0.679,0,2011
1610612764,Washington Wizards,0.28,101.3,109.1,-7.8,94.76,0.471,0.513,0.16,0.317,0.671,0,2011
1610612737,Atlanta Hawks,0.606,104.2,100.4,3.8,90.88,0.5,0.535,0.151,0.279,0.703,0,2012
1610612738,Boston Celtics,0.591,100.1,97.5,2.6,91.11,0.496,0.535,0.162,0.245,0.686,0,2012
1610612766,Charlotte Bobcats,0.106,94.4,109.4,-15,91.86,0.439,0.483,0.157,0.285,0.678,0,2012
1610612741,Chicago Bulls,0.758,106.3,97.5,8.8,89.98,0.49,0.523,0.154,0.361,0.703,0,2012
1610612739,Cleveland Cavaliers,0.318,100,107.6,-7.6,92.34,0.463,0.505,0.166,0.323,0.683,0,2012
1610612742,Dallas Mavericks,0.545,102.1,100.9,1.1,92.61,0.489,0.527,0.149,0.268,0.714,0,2012
1610612743,Denver Nuggets,0.576,108.3,105.1,3.2,95.03,0.516,0.556,0.16,0.316,0.705,0,2012
1610612765,Detroit Pistons,0.379,100,105,-5,90.31,0.468,0.51,0.172,0.322,0.689,0,2012
1610612744,Golden State Warriors,0.348,103.9,107.3,-3.4,93.78,0.505,0.539,0.147,0.256,0.658,0,2012
1610612745,Houston Rockets,0.515,104.2,104,0.2,92.82,0.492,0.529,0.154,0.309,0.692,0,2012
1610612754,Indiana Pacers,0.636,105.5,102.1,3.3,91.68,0.474,0.526,0.151,0.333,0.689,0,2012
1610612746,Los Angeles Clippers,0.606,107.5,104.8,2.7,89.98,0.502,0.533,0.147,0.331,0.692,0,2012
1610612747,Los Angeles Lakers,0.621,104.5,103.2,1.3,91.72,0.491,0.534,0.162,0.327,0.719,0,2012
1610612763,Memphis Grizzlies,0.621,102.8,100.6,2.2,91.82,0.473,0.515,0.157,0.335,0.688,0,2012
1610612748,Miami Heat,0.697,105.6,99.2,6.4,92.07,0.505,0.549,0.163,0.299,0.693,1,2012
1610612749,Milwaukee Bucks,0.47,104.5,104.1,0.4,94.68,0.481,0.521,0.148,0.314,0.675,0,2012
1610612750,Minnesota Timberwolves,0.394,103.1,105.3,-2.2,94.44,0.477,0.524,0.16,0.311,0.693,0,2012
1610612751,New Jersey Nets,0.333,101.8,108.1,-6.3,91.26,0.473,0.516,0.165,0.314,0.677,0,2012
1610612740,New Orleans Hornets,0.318,99.9,103.9,-4,89.27,0.476,0.517,0.173,0.31,0.696,0,2012
1610612752,New York Knicks,0.545,103.5,100.2,3.2,93.91,0.492,0.533,0.169,0.309,0.702,0,2012
1610612760,Oklahoma City Thunder,0.712,108.4,102.1,6.3,94.11,0.516,0.567,0.172,0.304,0.687,0,2012
1610612753,Orlando Magic,0.561,104,103.4,0.6,89.75,0.506,0.533,0.165,0.306,0.72,0,2012
1610612755,Philadelphia 76ers,0.53,102.7,98.2,4.6,90.68,0.48,0.511,0.123,0.277,0.712,0,2012
1610612756,Phoenix Suns,0.5,105.2,105.2,-0.1,93.61,0.499,0.536,0.15,0.294,0.687,0,2012
1610612757,Portland Trail Blazers,0.424,104.4,105.3,-0.9,92.24,0.488,0.531,0.152,0.303,0.691,0,2012
1610612758,Sacramento Kings,0.333,102.9,108.7,-5.8,95.56,0.472,0.51,0.15,0.321,0.67,0,2012
1610612759,San Antonio Spurs,0.758,110,102.3,7.7,93.67,0.528,0.562,0.144,0.282,0.72,0,2012
1610612761,Toronto Raptors,0.348,99.6,103.6,-3.9,90.19,0.475,0.518,0.167,0.294,0.708,0,2012
1610612762,Utah Jazz,0.545,105.5,104.9,0.5,92.53,0.481,0.525,0.15,0.34,0.703,0,2012
1610612764,Washington Wizards,0.303,100,104.9,-5,93.59,0.472,0.508,0.163,0.308,0.678,0,2012
1610612737,Atlanta Hawks,0.537,103.7,103.4,0.3,93.56,0.517,0.546,0.157,0.254,0.701,0,2013
1610612738,Boston Celtics,0.506,102.2,102.6,-0.5,92.46,0.503,0.542,0.154,0.246,0.69,0,2013
1610612751,Brooklyn Nets,0.598,106.9,104.8,2,89.88,0.498,0.536,0.162,0.343,0.701,0,2013
1610612766,Charlotte Bobcats,0.256,100.4,110.3,-9.9,92.49,0.46,0.507,0.151,0.305,0.679,0,2013
1610612741,Chicago Bulls,0.549,102.4,101.9,0.5,90.35,0.47,0.512,0.157,0.332,0.699,0,2013
1610612739,Cleveland Cavaliers,0.293,103.2,108.2,-5,93.25,0.473,0.514,0.15,0.326,0.695,0,2013
1610612742,Dallas Mavericks,0.5,104.7,105.4,-0.6,95.09,0.506,0.544,0.144,0.259,0.698,0,2013
1610612743,Denver Nuggets,0.695,109.3,104.2,5.1,95.92,0.515,0.549,0.157,0.345,0.675,0,2013
1610612765,Detroit Pistons,0.354,102.7,107.2,-4.5,91.68,0.487,0.521,0.164,0.324,0.695,0,2013
1610612744,Golden State Warriors,0.573,105.1,104.2,0.9,95.64,0.506,0.545,0.157,0.285,0.712,0,2013
1610612745,Houston Rockets,0.549,108.8,105.3,3.5,96.89,0.525,0.564,0.169,0.305,0.71,0,2013
1610612754,Indiana Pacers,0.605,103.4,99,4.4,90.9,0.479,0.521,0.165,0.336,0.701,0,2013
1610612746,Los Angeles Clippers,0.683,109.8,102.8,6.9,91.83,0.526,0.557,0.159,0.323,0.697,0,2013
1610612747,Los Angeles Lakers,0.549,107,105.9,1.1,95.08,0.512,0.548,0.157,0.309,0.702,0,2013
1610612763,Memphis Grizzlies,0.683,103.6,99.1,4.5,89.56,0.472,0.514,0.155,0.344,0.702,0,2013
1610612748,Miami Heat,0.805,111.4,103.2,8.2,91.26,0.552,0.588,0.151,0.264,0.678,1,2013
